,0,1,2,3,4,5,6,7,8,9
0,0.0005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,0.0075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,0.0085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,0.0105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11,0.0115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.0135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.0155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16,0.0165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.0175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,0.0185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,0.0195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.0205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.0215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
22,0.0225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23,0.0235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,0.0265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
27,0.0275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
28,0.0285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.0295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.0305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,0.0325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33,0.0335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,0.0345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.0365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,0.0375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
38,0.0385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39,0.0395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0.0405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41,0.0415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
42,0.0425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,0.0435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
44,0.0445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.0465,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
47,0.0475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,0.0485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
49,0.0495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
50,0.0505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51,0.0515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52,0.0525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
53,0.0535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54,0.0545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55,0.0555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56,0.0565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
57,0.0575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,0.0585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59,0.0595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60,0.0605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
61,0.0615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
62,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63,0.0635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
64,0.0645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
65,0.0655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66,0.0665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67,0.0675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68,0.0685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69,0.0695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
70,0.0705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
71,0.0715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
72,0.0725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
73,0.0735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74,0.0745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75,0.0755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76,0.0765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77,0.0775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78,0.0785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79,0.0795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80,0.0805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81,0.0815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82,0.0825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83,0.0835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84,0.0845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85,0.0855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86,0.0865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87,0.0875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88,0.0885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89,0.0895,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90,0.0905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91,0.0915,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,0.0925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93,0.0935,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94,0.0945,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95,0.0955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96,0.0965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97,0.0975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98,0.0985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,0.0995,2.04532e-05,2.04532e-05,0.0,0.0,6.13596e-05,2.04532e-05,0.0,2.04532e-05,0.0
